genus,speciesname,record_id,month,day,year,plot,species,sex,wgt
Dipodomys,merriami,10817,9,22,1985,4,DM,M,52
Dipodomys,merriami,1082,7,8,1978,1,DM,F,45
Dipodomys,merriami,10820,9,22,1985,9,DM,F,43
Dipodomys,merriami,10821,9,22,1985,13,DM,M,49
Dipodomys,merriami,10826,9,22,1985,1,DM,M,50
Dipodomys,merriami,10830,9,22,1985,8,DM,F,44
Dipodomys,merriami,10832,9,22,1985,9,DM,M,46
Dipodomys,merriami,10833,9,22,1985,11,DM,F,40
Dipodomys,merriami,10834,9,22,1985,8,DM,F,50
Dipodomys,merriami,10838,10,12,1985,21,DM,M,49
Dipodomys,merriami,1084,7,8,1978,4,DM,F,36
Dipodomys,merriami,10842,10,12,1985,14,DM,M,51
Dipodomys,merriami,10843,10,12,1985,12,DM,M,46
Dipodomys,merriami,10847,10,12,1985,18,DM,M,42
Dipodomys,merriami,10848,10,12,1985,17,DM,F,44
Dipodomys,merriami,1085,7,8,1978,18,DM,M,24
Dipodomys,merriami,10850,10,12,1985,24,DM,F,40
Dipodomys,merriami,10851,10,12,1985,14,DM,M,""
Dipodomys,merriami,10852,10,12,1985,17,DM,F,36
Dipodomys,merriami,10858,10,12,1985,22,DM,F,40
Dipodomys,merriami,10860,10,12,1985,17,DM,F,40
Dipodomys,merriami,10862,10,12,1985,21,DM,F,40
Dipodomys,merriami,10865,10,12,1985,12,DM,F,23
Dipodomys,merriami,10866,10,12,1985,18,DM,M,48
Dipodomys,merriami,10867,10,12,1985,20,DM,M,42
Dipodomys,merriami,10868,10,12,1985,18,DM,M,46
Dipodomys,merriami,10870,10,12,1985,12,DM,F,42
Dipodomys,merriami,10872,10,12,1985,12,DM,F,37
Dipodomys,merriami,10876,10,12,1985,14,DM,M,47
Dipodomys,merriami,10878,10,12,1985,12,DM,F,41
Dipodomys,merriami,10879,10,12,1985,24,DM,M,39
Dipodomys,merriami,10881,10,12,1985,12,DM,M,49
Dipodomys,merriami,10889,10,13,1985,1,DM,M,39
Dipodomys,merriami,1089,7,8,1978,16,DM,M,48
Dipodomys,merriami,10891,10,13,1985,9,DM,M,""
Dipodomys,merriami,10892,10,13,1985,5,DM,M,57
Dipodomys,merriami,10893,10,13,1985,9,DM,M,36
Dipodomys,merriami,10895,10,13,1985,3,DM,F,47
Dipodomys,merriami,10899,10,13,1985,2,DM,M,42
Dipodomys,merriami,109,8,20,1977,6,DM,M,34
Dipodomys,merriami,1090,7,8,1978,18,DM,F,29
Dipodomys,merriami,10900,10,13,1985,9,DM,M,44
Dipodomys,merriami,10902,10,13,1985,5,DM,"",""
Dipodomys,merriami,10904,10,13,1985,8,DM,M,38
Dipodomys,merriami,10905,10,13,1985,3,DM,"",32
Dipodomys,merriami,10909,10,13,1985,2,DM,F,48
Dipodomys,merriami,10910,10,13,1985,4,DM,M,45
Dipodomys,merriami,10916,10,13,1985,5,DM,F,41
Dipodomys,merriami,1092,7,8,1978,13,DM,F,34
Dipodomys,merriami,10920,10,13,1985,2,DM,F,40
Dipodomys,merriami,10921,10,13,1985,8,DM,M,48
Dipodomys,merriami,10925,10,13,1985,11,DM,M,50
Dipodomys,merriami,10929,10,13,1985,8,DM,F,44
Dipodomys,merriami,10930,10,13,1985,11,DM,F,42
Dipodomys,merriami,10934,10,13,1985,13,DM,M,45
Dipodomys,merriami,10937,10,13,1985,13,DM,F,44
Dipodomys,merriami,10938,10,13,1985,9,DM,F,40
Dipodomys,merriami,1094,7,8,1978,18,DM,F,37
Dipodomys,merriami,10942,10,13,1985,13,DM,M,45
Dipodomys,merriami,10943,10,13,1985,1,DM,M,47
Dipodomys,merriami,10944,10,13,1985,8,DM,F,41
Dipodomys,merriami,10948,10,13,1985,8,DM,M,51
Dipodomys,merriami,1095,7,8,1978,5,DM,F,47
Dipodomys,merriami,10950,10,13,1985,8,DM,F,42
Dipodomys,merriami,10952,10,13,1985,3,DM,M,32
Dipodomys,merriami,10954,10,13,1985,4,DM,M,41
Dipodomys,merriami,10957,10,13,1985,11,DM,F,42
Dipodomys,merriami,10961,11,16,1985,14,DM,M,52
Dipodomys,merriami,10966,11,16,1985,17,DM,M,48
Dipodomys,merriami,10969,11,16,1985,21,DM,M,41
Dipodomys,merriami,10971,11,16,1985,17,DM,F,38
Dipodomys,merriami,10972,11,16,1985,12,DM,F,43
Dipodomys,merriami,10974,11,16,1985,12,DM,F,36
Dipodomys,merriami,10977,11,16,1985,20,DM,M,43
Dipodomys,merriami,10978,11,16,1985,17,DM,F,39
Dipodomys,merriami,1098,7,8,1978,16,DM,M,46
Dipodomys,merriami,10980,11,16,1985,23,DM,"",""
Dipodomys,merriami,10983,11,16,1985,12,DM,M,46
Dipodomys,merriami,10984,11,16,1985,18,DM,M,46
Dipodomys,merriami,10985,11,16,1985,22,DM,F,39
Dipodomys,merriami,10986,11,16,1985,24,DM,F,39
Dipodomys,merriami,10987,11,16,1985,12,DM,"",""
Dipodomys,merriami,10989,11,16,1985,24,DM,M,48
Dipodomys,merriami,10991,11,16,1985,14,DM,F,37
Dipodomys,merriami,10994,11,16,1985,18,DM,F,39
Dipodomys,merriami,10995,11,16,1985,21,DM,F,42
Dipodomys,merriami,10997,11,16,1985,12,DM,F,38
Dipodomys,merriami,10998,11,16,1985,14,DM,M,52
Dipodomys,merriami,11000,11,16,1985,12,DM,F,40
Dipodomys,merriami,11002,11,16,1985,22,DM,F,38
Dipodomys,merriami,11003,11,16,1985,24,DM,M,41
Dipodomys,merriami,11004,11,16,1985,14,DM,M,40
Dipodomys,merriami,11012,11,17,1985,1,DM,F,43
Dipodomys,merriami,11013,11,17,1985,2,DM,M,43
Dipodomys,merriami,11015,11,17,1985,2,DM,M,46
Dipodomys,merriami,11017,11,17,1985,9,DM,M,37
Dipodomys,merriami,11018,11,17,1985,5,DM,F,43
Dipodomys,merriami,11019,11,17,1985,4,DM,M,41
Dipodomys,merriami,11021,11,17,1985,8,DM,M,37
Dipodomys,merriami,11023,11,17,1985,5,DM,M,44
Dipodomys,merriami,11025,11,17,1985,11,DM,"",""
Dipodomys,merriami,11026,11,17,1985,5,DM,M,53
Dipodomys,merriami,11030,11,17,1985,1,DM,M,41
Dipodomys,merriami,11033,11,17,1985,13,DM,M,42
Dipodomys,merriami,11035,11,17,1985,9,DM,M,47
Dipodomys,merriami,1104,7,8,1978,14,DM,F,47
Dipodomys,merriami,11041,11,17,1985,9,DM,M,43
Dipodomys,merriami,11043,11,17,1985,9,DM,M,42
Dipodomys,merriami,11045,11,17,1985,11,DM,M,41
Dipodomys,merriami,11046,11,17,1985,11,DM,M,43
Dipodomys,merriami,11047,11,17,1985,9,DM,M,42
Dipodomys,merriami,11050,11,17,1985,13,DM,M,43
Dipodomys,merriami,11051,11,17,1985,1,DM,M,40
Dipodomys,merriami,11052,11,17,1985,11,DM,M,46
Dipodomys,merriami,11053,11,17,1985,5,DM,F,39
Dipodomys,merriami,11055,11,17,1985,5,DM,F,43
Dipodomys,merriami,11058,11,17,1985,8,DM,M,43
Dipodomys,merriami,11061,11,17,1985,1,DM,F,44
Dipodomys,merriami,11062,11,17,1985,8,DM,F,41
Dipodomys,merriami,11063,11,17,1985,2,DM,F,46
Dipodomys,merriami,11067,11,17,1985,9,DM,F,41
Dipodomys,merriami,11069,11,17,1985,11,DM,F,""
Dipodomys,merriami,11071,11,17,1985,11,DM,F,40
Dipodomys,merriami,11074,11,17,1985,2,DM,M,46
Dipodomys,merriami,11076,11,17,1985,1,DM,M,47
Dipodomys,merriami,11082,11,17,1985,8,DM,F,40
Dipodomys,merriami,11085,11,17,1985,11,DM,F,38
Dipodomys,merriami,11086,11,17,1985,4,DM,M,38
Dipodomys,merriami,11089,11,17,1985,13,DM,M,44
Dipodomys,merriami,1109,8,4,1978,22,DM,M,45
Dipodomys,merriami,11092,11,17,1985,2,DM,F,39
Dipodomys,merriami,11094,12,7,1985,24,DM,M,48
Dipodomys,merriami,11097,12,7,1985,18,DM,F,36
Dipodomys,merriami,11098,12,7,1985,17,DM,M,37
Dipodomys,merriami,11099,12,7,1985,14,DM,M,47
Dipodomys,merriami,111,8,20,1977,11,DM,F,42
Dipodomys,merriami,11100,12,7,1985,21,DM,F,42
Dipodomys,merriami,11103,12,7,1985,21,DM,F,40
Dipodomys,merriami,11104,12,7,1985,21,DM,M,46
Dipodomys,merriami,11108,12,7,1985,24,DM,F,39
Dipodomys,merriami,11109,12,7,1985,20,DM,M,45
Dipodomys,merriami,11110,12,7,1985,17,DM,M,46
Dipodomys,merriami,11111,12,7,1985,14,DM,F,38
Dipodomys,merriami,11117,12,7,1985,18,DM,M,48
Dipodomys,merriami,11119,12,7,1985,12,DM,M,46
Dipodomys,merriami,1112,8,4,1978,17,DM,M,37
Dipodomys,merriami,11121,12,7,1985,14,DM,F,39
Dipodomys,merriami,11124,12,7,1985,22,DM,M,45
Dipodomys,merriami,11126,12,7,1985,24,DM,M,42
Dipodomys,merriami,11128,12,7,1985,12,DM,F,38
Dipodomys,merriami,11129,12,7,1985,14,DM,M,52
Dipodomys,merriami,1113,8,4,1978,20,DM,F,36
Dipodomys,merriami,11132,12,7,1985,22,DM,F,38
Dipodomys,merriami,11140,12,7,1985,22,DM,M,51
Dipodomys,merriami,11143,12,7,1985,12,DM,F,40
Dipodomys,merriami,11144,12,7,1985,22,DM,F,43
Dipodomys,merriami,11147,12,8,1985,1,DM,M,43
Dipodomys,merriami,11148,12,8,1985,2,DM,M,44
Dipodomys,merriami,11150,12,8,1985,2,DM,M,47
Dipodomys,merriami,11152,12,8,1985,5,DM,M,51
Dipodomys,merriami,11153,12,8,1985,5,DM,F,44
Dipodomys,merriami,11155,12,8,1985,9,DM,M,37
Dipodomys,merriami,11156,12,8,1985,1,DM,F,44
Dipodomys,merriami,11158,12,8,1985,8,DM,M,37
Dipodomys,merriami,11161,12,8,1985,2,DM,F,39
Dipodomys,merriami,11162,12,8,1985,9,DM,M,42
Dipodomys,merriami,11166,12,8,1985,9,DM,M,41
Dipodomys,merriami,11168,12,8,1985,5,DM,F,42
Dipodomys,merriami,11170,12,8,1985,4,DM,M,45
Dipodomys,merriami,11173,12,8,1985,9,DM,M,40
Dipodomys,merriami,11175,12,8,1985,11,DM,M,43
Dipodomys,merriami,11183,12,8,1985,11,DM,M,42
Dipodomys,merriami,11184,12,8,1985,13,DM,M,43
Dipodomys,merriami,11185,12,8,1985,5,DM,F,40
Dipodomys,merriami,11186,12,8,1985,2,DM,M,42
Dipodomys,merriami,11187,12,8,1985,2,DM,M,48
Dipodomys,merriami,11189,12,8,1985,8,DM,M,45
Dipodomys,merriami,11191,12,8,1985,9,DM,M,50
Dipodomys,merriami,11194,12,8,1985,11,DM,F,38
Dipodomys,merriami,11195,12,8,1985,1,DM,M,39
Dipodomys,merriami,11197,12,8,1985,2,DM,F,44
Dipodomys,merriami,11199,12,8,1985,8,DM,F,42
Dipodomys,merriami,112,8,20,1977,23,DM,M,42
Dipodomys,merriami,1120,8,4,1978,11,DM,F,17
Dipodomys,merriami,11202,12,8,1985,9,DM,F,39
Dipodomys,merriami,11206,12,8,1985,11,DM,F,38
Dipodomys,merriami,1121,8,4,1978,17,DM,M,50
Dipodomys,merriami,11210,12,8,1985,2,DM,F,40
Dipodomys,merriami,11211,12,8,1985,13,DM,M,45
Dipodomys,merriami,11214,12,8,1985,1,DM,F,44
Dipodomys,merriami,11218,12,8,1985,9,DM,F,39
Dipodomys,merriami,11219,12,8,1985,8,DM,F,41
Dipodomys,merriami,11223,12,8,1985,4,DM,M,40
Dipodomys,merriami,11224,12,8,1985,11,DM,M,49
Dipodomys,merriami,11226,12,8,1985,1,DM,M,47
Dipodomys,merriami,1123,8,4,1978,17,DM,F,44
Dipodomys,merriami,11233,3,8,1986,6,DM,F,52
Dipodomys,merriami,11234,3,8,1986,24,DM,M,48
Dipodomys,merriami,11236,3,8,1986,6,DM,M,46
Dipodomys,merriami,11238,3,8,1986,17,DM,F,38
Dipodomys,merriami,11242,3,8,1986,20,DM,F,48
Dipodomys,merriami,11247,3,8,1986,14,DM,F,39
Dipodomys,merriami,11248,3,8,1986,20,DM,M,47
Dipodomys,merriami,1125,8,4,1978,12,DM,M,44
Dipodomys,merriami,11251,3,8,1986,12,DM,M,46
Dipodomys,merriami,11252,3,8,1986,24,DM,F,41
Dipodomys,merriami,11253,3,8,1986,22,DM,F,43
Dipodomys,merriami,11256,3,8,1986,22,DM,M,45
Dipodomys,merriami,11258,3,8,1986,22,DM,M,49
Dipodomys,merriami,11259,3,8,1986,18,DM,F,39
Dipodomys,merriami,11264,3,8,1986,12,DM,M,51
Dipodomys,merriami,11269,3,8,1986,12,DM,M,52
Dipodomys,merriami,1127,8,4,1978,9,DM,M,39
Dipodomys,merriami,11270,3,8,1986,12,DM,F,37
Dipodomys,merriami,11271,3,8,1986,24,DM,M,45
Dipodomys,merriami,11273,3,8,1986,22,DM,M,53
Dipodomys,merriami,11274,3,8,1986,12,DM,F,48
Dipodomys,merriami,11275,3,8,1986,14,DM,F,37
Dipodomys,merriami,11277,3,8,1986,14,DM,M,49
Dipodomys,merriami,11284,3,9,1986,2,DM,M,44
Dipodomys,merriami,11288,3,9,1986,9,DM,M,42
Dipodomys,merriami,11291,3,9,1986,2,DM,F,40
Dipodomys,merriami,11292,3,9,1986,9,DM,M,45
Dipodomys,merriami,11296,3,9,1986,9,DM,M,48
Dipodomys,merriami,11297,3,9,1986,13,DM,M,47
Dipodomys,merriami,11298,3,9,1986,4,DM,M,46
Dipodomys,merriami,11304,3,9,1986,2,DM,M,48
Dipodomys,merriami,11305,3,9,1986,2,DM,F,49
Dipodomys,merriami,11306,3,9,1986,5,DM,F,44
Dipodomys,merriami,11307,3,9,1986,11,DM,M,48
Dipodomys,merriami,11316,3,9,1986,2,DM,F,38
Dipodomys,merriami,11319,3,9,1986,13,DM,M,46
Dipodomys,merriami,11321,3,9,1986,5,DM,F,41
Dipodomys,merriami,11323,3,9,1986,11,DM,F,42
Dipodomys,merriami,11326,3,9,1986,9,DM,F,43
Dipodomys,merriami,11327,3,9,1986,2,DM,M,50
Dipodomys,merriami,11328,3,9,1986,1,DM,M,51
Dipodomys,merriami,11330,3,9,1986,1,DM,M,45
Dipodomys,merriami,11334,3,9,1986,4,DM,M,43
Dipodomys,merriami,11335,3,9,1986,9,DM,M,47
Dipodomys,merriami,11338,3,9,1986,11,DM,F,40
Dipodomys,merriami,1134,8,4,1978,11,DM,F,43
Dipodomys,merriami,11343,4,12,1986,14,DM,M,52
Dipodomys,merriami,11344,4,12,1986,17,DM,F,43
Dipodomys,merriami,11347,4,12,1986,14,DM,F,39
Dipodomys,merriami,11349,4,12,1986,22,DM,M,45
Dipodomys,merriami,11350,4,12,1986,14,DM,F,48
Dipodomys,merriami,11353,4,12,1986,24,DM,F,40
Dipodomys,merriami,11355,4,12,1986,12,DM,M,52
Dipodomys,merriami,11357,4,12,1986,14,DM,M,52
Dipodomys,merriami,1136,8,4,1978,12,DM,M,32
Dipodomys,merriami,11360,4,12,1986,22,DM,M,30
Dipodomys,merriami,11361,4,12,1986,20,DM,M,42
Dipodomys,merriami,11363,4,12,1986,22,DM,M,47
Dipodomys,merriami,11364,4,12,1986,12,DM,M,48
Dipodomys,merriami,11368,4,12,1986,12,DM,F,43
Dipodomys,merriami,1137,8,4,1978,8,DM,F,36
Dipodomys,merriami,11370,4,12,1986,18,DM,M,54
Dipodomys,merriami,11371,4,12,1986,12,DM,F,46
Dipodomys,merriami,11372,4,12,1986,12,DM,M,42
Dipodomys,merriami,11378,4,13,1986,5,DM,M,53
Dipodomys,merriami,11379,4,13,1986,9,DM,M,47
Dipodomys,merriami,1138,8,4,1978,9,DM,M,40
Dipodomys,merriami,11383,4,13,1986,5,DM,M,41
Dipodomys,merriami,11387,4,13,1986,2,DM,M,42
Dipodomys,merriami,11388,4,13,1986,2,DM,F,42
Dipodomys,merriami,1139,8,4,1978,11,DM,M,36
Dipodomys,merriami,11391,4,13,1986,2,DM,M,26
Dipodomys,merriami,11392,4,13,1986,5,DM,F,42
Dipodomys,merriami,114,8,21,1977,15,DM,F,""
Dipodomys,merriami,11401,4,13,1986,5,DM,M,52
Dipodomys,merriami,11402,4,13,1986,11,DM,M,46
Dipodomys,merriami,11403,4,13,1986,13,DM,M,48
Dipodomys,merriami,11404,4,13,1986,1,DM,F,22
Dipodomys,merriami,11405,4,13,1986,1,DM,M,42
Dipodomys,merriami,11408,4,13,1986,2,DM,F,49
Dipodomys,merriami,11409,4,13,1986,4,DM,M,49
Dipodomys,merriami,11411,4,13,1986,11,DM,M,49
Dipodomys,merriami,11415,4,13,1986,5,DM,F,43
Dipodomys,merriami,11416,4,13,1986,9,DM,M,45
Dipodomys,merriami,11420,4,13,1986,13,DM,F,52
Dipodomys,merriami,11421,4,13,1986,2,DM,M,44
Dipodomys,merriami,11422,4,13,1986,1,DM,M,52
Dipodomys,merriami,11428,4,13,1986,9,DM,M,45
Dipodomys,merriami,11429,4,13,1986,9,DM,F,49
Dipodomys,merriami,11430,4,13,1986,4,DM,M,42
Dipodomys,merriami,11431,4,13,1986,11,DM,F,40
Dipodomys,merriami,11432,4,13,1986,9,DM,F,26
Dipodomys,merriami,11434,4,13,1986,11,DM,F,45
Dipodomys,merriami,11435,4,13,1986,13,DM,M,46
Dipodomys,merriami,11437,5,10,1986,24,DM,M,45
Dipodomys,merriami,11438,5,10,1986,24,DM,M,44
Dipodomys,merriami,11439,5,10,1986,24,DM,F,39
Dipodomys,merriami,11443,5,10,1986,20,DM,F,44
Dipodomys,merriami,11444,5,10,1986,14,DM,F,39
Dipodomys,merriami,1145,8,4,1978,12,DM,F,39
Dipodomys,merriami,11451,5,10,1986,14,DM,F,39
Dipodomys,merriami,11454,5,10,1986,18,DM,F,26
Dipodomys,merriami,11455,5,10,1986,18,DM,M,52
Dipodomys,merriami,11456,5,10,1986,17,DM,M,50
Dipodomys,merriami,11457,5,10,1986,17,DM,M,37
Dipodomys,merriami,11458,5,10,1986,18,DM,F,50
Dipodomys,merriami,11464,5,10,1986,12,DM,M,50
Dipodomys,merriami,11467,5,10,1986,14,DM,F,37
Dipodomys,merriami,11471,5,10,1986,14,DM,M,50
Dipodomys,merriami,11477,5,10,1986,12,DM,F,42
Dipodomys,merriami,11478,5,10,1986,22,DM,F,45
Dipodomys,merriami,11479,5,10,1986,20,DM,M,46
Dipodomys,merriami,1148,8,5,1978,6,DM,F,43
Dipodomys,merriami,11480,5,10,1986,24,DM,M,42
Dipodomys,merriami,11484,5,10,1986,12,DM,F,43
Dipodomys,merriami,11489,5,11,1986,2,DM,M,44
Dipodomys,merriami,1149,8,5,1978,16,DM,M,48
Dipodomys,merriami,11491,5,11,1986,11,DM,F,50
Dipodomys,merriami,115,8,21,1977,21,DM,M,""
Dipodomys,merriami,1150,8,5,1978,18,DM,F,33
Dipodomys,merriami,11501,5,11,1986,1,DM,F,43
Dipodomys,merriami,11502,5,11,1986,4,DM,M,""
Dipodomys,merriami,11503,5,11,1986,5,DM,F,45
Dipodomys,merriami,11504,5,11,1986,9,DM,M,46
Dipodomys,merriami,11509,5,11,1986,13,DM,M,46
Dipodomys,merriami,11510,5,11,1986,1,DM,M,52
Dipodomys,merriami,11511,5,11,1986,1,DM,M,43
Dipodomys,merriami,11514,5,11,1986,2,DM,M,37
Dipodomys,merriami,11515,5,11,1986,2,DM,F,43
Dipodomys,merriami,1152,8,5,1978,13,DM,F,41
Dipodomys,merriami,11520,5,11,1986,5,DM,F,43
Dipodomys,merriami,11524,5,11,1986,8,DM,M,""
Dipodomys,merriami,11525,5,11,1986,4,DM,M,44
Dipodomys,merriami,11530,5,11,1986,9,DM,M,45
Dipodomys,merriami,11532,5,11,1986,9,DM,F,47
Dipodomys,merriami,11534,5,11,1986,11,DM,F,24
Dipodomys,merriami,11535,5,11,1986,2,DM,M,46
Dipodomys,merriami,11536,5,11,1986,11,DM,F,""
Dipodomys,merriami,11539,5,11,1986,13,DM,M,47
Dipodomys,merriami,1154,8,5,1978,4,DM,F,35
Dipodomys,merriami,11544,6,4,1986,14,DM,M,49
Dipodomys,merriami,11545,6,4,1986,18,DM,F,32
Dipodomys,merriami,11546,6,4,1986,24,DM,M,50
Dipodomys,merriami,11548,6,4,1986,24,DM,F,38
Dipodomys,merriami,11551,6,4,1986,14,DM,F,41
Dipodomys,merriami,11552,6,4,1986,18,DM,F,42
Dipodomys,merriami,11554,6,4,1986,17,DM,M,35
Dipodomys,merriami,11558,6,4,1986,14,DM,F,40
Dipodomys,merriami,11562,6,4,1986,24,DM,F,24
Dipodomys,merriami,11563,6,4,1986,14,DM,M,50
Dipodomys,merriami,11565,6,4,1986,12,DM,F,44
Dipodomys,merriami,1157,8,5,1978,4,DM,F,34
Dipodomys,merriami,11570,6,4,1986,14,DM,F,36
Dipodomys,merriami,11572,6,4,1986,12,DM,M,26
Dipodomys,merriami,11573,6,4,1986,18,DM,M,52
Dipodomys,merriami,11574,6,4,1986,12,DM,M,43
Dipodomys,merriami,11577,6,4,1986,24,DM,M,43
Dipodomys,merriami,11579,6,4,1986,12,DM,F,41
Dipodomys,merriami,11580,6,4,1986,20,DM,M,46
Dipodomys,merriami,11582,6,4,1986,22,DM,F,40
Dipodomys,merriami,11584,6,5,1986,2,DM,M,47
Dipodomys,merriami,11585,6,5,1986,11,DM,F,44
Dipodomys,merriami,1159,8,5,1978,2,DM,F,31
Dipodomys,merriami,11591,6,5,1986,1,DM,M,42
Dipodomys,merriami,11595,6,5,1986,2,DM,M,47
Dipodomys,merriami,11596,6,5,1986,4,DM,M,47
Dipodomys,merriami,11598,6,5,1986,5,DM,M,50
Dipodomys,merriami,116,8,21,1977,13,DM,F,31
Dipodomys,merriami,11600,6,5,1986,2,DM,M,36
Dipodomys,merriami,11602,6,5,1986,9,DM,F,41
Dipodomys,merriami,11604,6,5,1986,5,DM,F,45
Dipodomys,merriami,11608,6,5,1986,2,DM,F,53
Dipodomys,merriami,11609,6,5,1986,11,DM,F,39
Dipodomys,merriami,11613,6,5,1986,13,DM,M,48
Dipodomys,merriami,11614,6,5,1986,5,DM,F,42
Dipodomys,merriami,11617,6,5,1986,1,DM,F,32
Dipodomys,merriami,11618,6,5,1986,13,DM,M,46
Dipodomys,merriami,11620,6,5,1986,9,DM,M,46
Dipodomys,merriami,11624,6,5,1986,13,DM,F,45
Dipodomys,merriami,11629,6,5,1986,8,DM,M,45
Dipodomys,merriami,11630,6,5,1986,4,DM,M,43
Dipodomys,merriami,11631,6,5,1986,9,DM,M,48
Dipodomys,merriami,11634,7,3,1986,22,DM,M,46
Dipodomys,merriami,11635,7,3,1986,14,DM,M,50
Dipodomys,merriami,11637,7,3,1986,17,DM,M,37
Dipodomys,merriami,11638,7,3,1986,24,DM,F,39
Dipodomys,merriami,11647,7,3,1986,17,DM,F,36
Dipodomys,merriami,11648,7,3,1986,20,DM,F,42
Dipodomys,merriami,11652,7,3,1986,14,DM,F,44
Dipodomys,merriami,11653,7,3,1986,24,DM,M,48
Dipodomys,merriami,11654,7,3,1986,14,DM,M,55
Dipodomys,merriami,11656,7,3,1986,24,DM,F,34
Dipodomys,merriami,11657,7,3,1986,12,DM,M,50
Dipodomys,merriami,11658,7,3,1986,22,DM,M,30
Dipodomys,merriami,11663,7,3,1986,14,DM,F,41
Dipodomys,merriami,11665,7,3,1986,12,DM,M,35
Dipodomys,merriami,1167,8,5,1978,18,DM,F,41
Dipodomys,merriami,11670,7,3,1986,20,DM,M,45
Dipodomys,merriami,11671,7,3,1986,14,DM,F,39
Dipodomys,merriami,11675,7,3,1986,24,DM,M,43
Dipodomys,merriami,11676,7,3,1986,12,DM,F,42
Dipodomys,merriami,11680,7,3,1986,12,DM,F,50
Dipodomys,merriami,11681,7,3,1986,24,DM,F,24
Dipodomys,merriami,11682,7,3,1986,22,DM,F,48
Dipodomys,merriami,11684,7,4,1986,2,DM,M,47
Dipodomys,merriami,11687,7,4,1986,5,DM,M,52
Dipodomys,merriami,11688,7,4,1986,11,DM,F,29
Dipodomys,merriami,11692,7,4,1986,1,DM,M,40
Dipodomys,merriami,11695,7,4,1986,2,DM,F,43
Dipodomys,merriami,11696,7,4,1986,4,DM,M,46
Dipodomys,merriami,11697,7,4,1986,11,DM,M,24
Dipodomys,merriami,11699,7,4,1986,5,DM,F,44
Dipodomys,merriami,1170,8,5,1978,6,DM,M,40
Dipodomys,merriami,11702,7,4,1986,9,DM,M,45
Dipodomys,merriami,11706,7,4,1986,1,DM,F,45
Dipodomys,merriami,11707,7,4,1986,13,DM,M,45
Dipodomys,merriami,11710,7,4,1986,11,DM,F,24
Dipodomys,merriami,11714,7,4,1986,9,DM,F,40
Dipodomys,merriami,11715,7,4,1986,13,DM,M,49
Dipodomys,merriami,11717,7,4,1986,1,DM,F,44
Dipodomys,merriami,11720,7,4,1986,4,DM,M,43
Dipodomys,merriami,11721,7,4,1986,11,DM,F,30
Dipodomys,merriami,11722,7,4,1986,2,DM,M,36
Dipodomys,merriami,11725,7,4,1986,5,DM,F,41
Dipodomys,merriami,11726,7,4,1986,11,DM,F,35
Dipodomys,merriami,11729,7,4,1986,9,DM,M,47
Dipodomys,merriami,1173,8,5,1978,13,DM,F,34
Dipodomys,merriami,11732,7,4,1986,15,DM,F,29
Dipodomys,merriami,11733,7,4,1986,8,DM,M,44
Dipodomys,merriami,11736,8,9,1986,17,DM,M,41
Dipodomys,merriami,11738,8,9,1986,14,DM,M,50
Dipodomys,merriami,11739,8,9,1986,12,DM,F,47
Dipodomys,merriami,11740,8,9,1986,14,DM,F,41
Dipodomys,merriami,11748,8,9,1986,14,DM,M,49
Dipodomys,merriami,11749,8,9,1986,18,DM,M,48
Dipodomys,merriami,11750,8,9,1986,24,DM,F,55
Dipodomys,merriami,11751,8,9,1986,12,DM,F,43
Dipodomys,merriami,11752,8,9,1986,20,DM,M,46
Dipodomys,merriami,11753,8,9,1986,18,DM,M,32
Dipodomys,merriami,11755,8,9,1986,14,DM,F,47
Dipodomys,merriami,11757,8,9,1986,18,DM,F,44
Dipodomys,merriami,11758,8,9,1986,24,DM,M,41
Dipodomys,merriami,1176,8,5,1978,18,DM,F,36
Dipodomys,merriami,11761,8,9,1986,14,DM,F,51
Dipodomys,merriami,11764,8,9,1986,24,DM,F,42
Dipodomys,merriami,1177,8,5,1978,14,DM,M,36
Dipodomys,merriami,11772,8,10,1986,2,DM,M,46
Dipodomys,merriami,11775,8,10,1986,5,DM,M,50
Dipodomys,merriami,11776,8,10,1986,11,DM,F,34
Dipodomys,merriami,11778,8,10,1986,13,DM,M,46
Dipodomys,merriami,1178,8,5,1978,16,DM,M,49
Dipodomys,merriami,11781,8,10,1986,4,DM,M,""
Dipodomys,merriami,11783,8,10,1986,8,DM,F,66
Dipodomys,merriami,11784,8,10,1986,2,DM,M,31
Dipodomys,merriami,11788,8,10,1986,2,DM,M,40
Dipodomys,merriami,1179,8,5,1978,18,DM,M,30
Dipodomys,merriami,11790,8,10,1986,5,DM,F,27
Dipodomys,merriami,11791,8,10,1986,2,DM,M,45
Dipodomys,merriami,11792,8,10,1986,5,DM,F,42
Dipodomys,merriami,11794,8,10,1986,9,DM,F,49
Dipodomys,merriami,11795,8,10,1986,1,DM,F,48
Dipodomys,merriami,11796,8,10,1986,5,DM,F,45
Dipodomys,merriami,11797,8,10,1986,11,DM,F,40
Dipodomys,merriami,11798,8,10,1986,9,DM,M,47
Dipodomys,merriami,11799,8,10,1986,13,DM,M,45
Dipodomys,merriami,118,8,21,1977,17,DM,M,""
Dipodomys,merriami,11800,8,10,1986,11,DM,F,49
Dipodomys,merriami,11802,8,10,1986,1,DM,M,51
Dipodomys,merriami,11804,8,10,1986,11,DM,F,46
